Restaurant|Adrress|Opening_Hours|Contact|Total_Star|Person|Star|Date|Review|Thumb|tokens|tokens_v2|entities|token_pos|top_key_freq|summary|sentiment
七賢鴨肉飯專賣店|801高雄市前金區七賢二路220號|星期日    10:00–18:00   星期一    10:00–18:00   星期二    10:00–18:00   星期三    10:00–18:00   星期四    10:00–18:00   星期五    10:00–18:00   星期六    10:00–18:00|72874562|4.3|Yi-Ming Kao| 5 顆星 |1 個月前|"鴨肉飯扒了一口就停不下來，鴨油、醬汁與米飯的比例恰到好處，不會過乾也不會過濕，一碗真的不夠吃

煙燻鴨肉就比較普通，口感略柴，以一份50元的價位，份量還可以

下水湯好像有加了一點米酒提味，下水新鮮、口感脆彈，沒有腥味

環境乾淨的傳統小店，來電訂餐的電話沒有停過，阿姨確認餐點的聲音也是此起彼落，這也是生意很好的意思吧😆"|0|['鴨肉飯', '扒', '了', '一', '口', '就', '停', '不', '下來', '，', '鴨油', '、', '醬汁', '與', '米飯', '的', '比例', '恰到好處', '，', '不會', '過', '乾', '也', '不會', '過', '濕', '，', '一', '碗', '真的', '不', '夠', '吃', '\n\n', '煙燻', '鴨肉', '就', '比較', '普通', '，', '口感', '略', '柴', '，', '以', '一', '份', '50', '元', '的', '價位', '，', '份量', '還可以', '\n\n', '下水湯', '好像', '有', '加', '了', '一點', '米酒', '提味', '，', '下水', '新鮮', '、', '口感', '脆彈', '，', '沒有', '腥味', '\n\n', '環境', '乾淨', '的', '傳統', '小店', '，', '來電', '訂', '餐', '的', '電話', '沒有', '停', '過', '，', '阿姨', '確認', '餐點', '的', '聲音', '也', '是', '此起彼落', '，', '這', '也', '是', '生意', '很', '好', '的', '意思', '吧', '😆']|['鴨肉飯', '鴨油', '醬汁', '米飯', '比例', '鴨肉', '口感', '價位', '份量', '下水湯', '米酒', '提味', '下水', '口感', '腥味', '環境', '小店', '電話', '阿姨', '餐點', '聲音', '生意', '意思']|{(66, 69, 'MONEY', '50元')}|[('鴨肉飯', 'Na'), ('扒', 'VC'), ('了', 'Di'), ('一', 'Neu'), ('口', 'Nf'), ('就', 'D'), ('停', 'VHC'), ('不', 'D'), ('下來', 'VHC'), ('，', 'COMMACATEGORY'), ('鴨油', 'Na'), ('、', 'PAUSECATEGORY'), ('醬汁', 'Na'), ('與', 'Caa'), ('米飯', 'Na'), ('的', 'DE'), ('比例', 'Na'), ('恰到好處', 'VH'), ('，', 'COMMACATEGORY'), ('不會', 'D'), ('過', 'Dfa'), ('乾', 'VH'), ('也', 'D'), ('不會', 'D'), ('過', 'Dfa'), ('濕', 'VH'), ('，', 'COMMACATEGORY'), ('一', 'Neu'), ('碗', 'Nf'), ('真的', 'D'), ('不', 'D'), ('夠', 'VH'), ('吃', 'VC'), ('\n\n', 'WHITESPACE'), ('煙燻', 'A'), ('鴨肉', 'Na'), ('就', 'D'), ('比較', 'Dfa'), ('普通', 'VH'), ('，', 'COMMACATEGORY'), ('口感', 'Na'), ('略', 'D'), ('柴', 'VC'), ('，', 'COMMACATEGORY'), ('以', 'P'), ('一', 'Neu'), ('份', 'Nf'), ('50', 'Neu'), ('元', 'Nf'), ('的', 'DE'), ('價位', 'Na'), ('，', 'COMMACATEGORY'), ('份量', 'Na'), ('還可以', 'D'), ('\n\n', 'WHITESPACE'), ('下水湯', 'Na'), ('好像', 'D'), ('有', 'V_2'), ('加', 'VC'), ('了', 'Di'), ('一點', 'Neqa'), ('米酒', 'Na'), ('提味', 'VB'), ('，', 'COMMACATEGORY'), ('下水', 'VA'), ('新鮮', 'VH'), ('、', 'PAUSECATEGORY'), ('口感', 'Na'), ('脆彈', 'VH'), ('，', 'COMMACATEGORY'), ('沒有', 'VJ'), ('腥味', 'Na'), ('\n\n', 'WHITESPACE'), ('環境', 'Na'), ('乾淨', 'VH'), ('的', 'DE'), ('傳統', 'VH'), ('小店', 'Na'), ('，', 'COMMACATEGORY'), ('來電', 'VH'), ('訂', 'VC'), ('餐', 'Na'), ('的', 'DE'), ('電話', 'Na'), ('沒有', 'D'), ('停', 'VHC'), ('過', 'Di'), ('，', 'COMMACATEGORY'), ('阿姨', 'Na'), ('確認', 'VE'), ('餐點', 'Na'), ('的', 'DE'), ('聲音', 'Na'), ('也', 'D'), ('是', 'SHI'), ('此起彼落', 'VH'), ('，', 'COMMACATEGORY'), ('這', 'Nep'), ('也', 'D'), ('是', 'SHI'), ('生意', 'Na'), ('很', 'Dfa'), ('好', 'VH'), ('的', 'DE'), ('意思', 'Na'), ('吧', 'T'), ('😆', 'FW')]|[('口感', 2), ('鴨肉飯', 1), ('鴨油', 1), ('醬汁', 1), ('米飯', 1), ('比例', 1), ('鴨肉', 1), ('價位', 1), ('份量', 1), ('下水湯', 1), ('米酒', 1), ('提味', 1), ('下水', 1), ('腥味', 1), ('環境', 1), ('小店', 1), ('電話', 1), ('阿姨', 1), ('餐點', 1), ('聲音', 1), ('生意', 1), ('意思', 1)]|['鴨肉飯扒了一口就停不下來', '來電訂餐的電話沒有停過', '不會過乾也不會過濕', '下水新鮮、口感脆彈', '下水湯好像有加了一點米酒提味']|0.0
七賢鴨肉飯專賣店|801高雄市前金區七賢二路220號|星期日    10:00–18:00   星期一    10:00–18:00   星期二    10:00–18:00   星期三    10:00–18:00   星期四    10:00–18:00   星期五    10:00–18:00   星期六    10:00–18:00|72874562|4.3|yingyun| 5 顆星 |1 個月前|"鴨肉飯搭配鴨油與薑片非常對味，雖然油有些多但每粒米都有裹上鴨油非常香。
飯量部分有點少但我覺得剛剛好，總比給你一大堆飯，肉都吃完了只能乾吃飯。

鴨肉冬粉的湯頭不會過鹹，吃完不會覺得口乾。唯一缺點大概是單點鴨肉味道上略顯普通，沒有特別突出也不是很入味或是口感中間不到嫩，就是中規中矩略為失望。"|0|['鴨肉飯', '搭配', '鴨油', '與', '薑片', '非常', '對味', '，', '雖然', '油', '有些', '多', '但', '每', '粒', '米', '都', '有', '裹上', '鴨油', '非常', '香', '。', '\n飯量', '部分', '有點', '少', '但', '我', '覺得', '剛剛好', '，', '總', '比', '給', '你', '一', '大', '堆', '飯', '，', '肉', '都', '吃完', '了', '只', '能', '乾', '吃飯', '。', '\n\n', '鴨肉冬粉', '的', '湯頭', '不會', '過', '鹹', '，', '吃完', '不會', '覺得', '口乾', '。', '唯一', '缺點', '大概', '是', '單', '點', '鴨肉', '味道', '上', '略顯', '普通', '，', '沒有', '特別', '突出', '也', '不', '是', '很', '入味', '或是', '口感', '中間', '不', '到', '嫩', '，', '就', '是', '中規中矩', '略為', '失望', '。']|['鴨肉飯', '搭配', '鴨油', '薑片', '裹上', '鴨油', '\n飯量', '吃完', '吃飯', '鴨肉冬粉', '湯頭', '吃完', '缺點', '鴨肉', '味道', '口感']|set()|[('鴨肉飯', 'Na'), ('搭配', 'VC'), ('鴨油', 'Na'), ('與', 'Caa'), ('薑片', 'Na'), ('非常', 'Dfa'), ('對味', 'VH'), ('，', 'COMMACATEGORY'), ('雖然', 'Cbb'), ('油', 'Na'), ('有些', 'Dfa'), ('多', 'VH'), ('但', 'Cbb'), ('每', 'Nes'), ('粒', 'Nf'), ('米', 'Na'), ('都', 'D'), ('有', 'V_2'), ('裹上', 'VC'), ('鴨油', 'Na'), ('非常', 'Dfa'), ('香', 'VH'), ('。', 'PERIODCATEGORY'), ('\n飯量', 'Na'), ('部分', 'Neqa'), ('有點', 'Dfa'), ('少', 'VH'), ('但', 'Cbb'), ('我', 'Nh'), ('覺得', 'VK'), ('剛剛好', 'Da'), ('，', 'COMMACATEGORY'), ('總', 'D'), ('比', 'P'), ('給', 'VD'), ('你', 'Nh'), ('一', 'Neu'), ('大', 'VH'), ('堆', 'Nf'), ('飯', 'Na'), ('，', 'COMMACATEGORY'), ('肉', 'Na'), ('都', 'D'), ('吃完', 'VC'), ('了', 'Di'), ('只', 'Da'), ('能', 'D'), ('乾', 'D'), ('吃飯', 'VA'), ('。', 'PERIODCATEGORY'), ('\n\n', 'WHITESPACE'), ('鴨肉冬粉', 'Na'), ('的', 'DE'), ('湯頭', 'Na'), ('不會', 'D'), ('過', 'Dfa'), ('鹹', 'VH'), ('，', 'COMMACATEGORY'), ('吃完', 'VC'), ('不會', 'D'), ('覺得', 'VK'), ('口乾', 'VH'), ('。', 'PERIODCATEGORY'), ('唯一', 'A'), ('缺點', 'Na'), ('大概', 'D'), ('是', 'SHI'), ('單', 'Da'), ('點', 'Nf'), ('鴨肉', 'Na'), ('味道', 'Na'), ('上', 'Ng'), ('略顯', 'VK'), ('普通', 'VH'), ('，', 'COMMACATEGORY'), ('沒有', 'D'), ('特別', 'VH'), ('突出', 'VH'), ('也', 'D'), ('不', 'D'), ('是', 'SHI'), ('很', 'Dfa'), ('入味', 'VH'), ('或是', 'Caa'), ('口感', 'Na'), ('中間', 'Ncd'), ('不', 'D'), ('到', 'P'), ('嫩', 'VH'), ('，', 'COMMACATEGORY'), ('就', 'D'), ('是', 'SHI'), ('中規中矩', 'VH'), ('略為', 'D'), ('失望', 'VH'), ('。', 'PERIODCATEGORY')]|[('鴨油', 2), ('吃完', 2), ('鴨肉飯', 1), ('搭配', 1), ('薑片', 1), ('裹上', 1), ('\n飯量', 1), ('吃飯', 1), ('鴨肉冬粉', 1), ('湯頭', 1), ('缺點', 1), ('鴨肉', 1), ('味道', 1), ('口感', 1)]|['吃完不會覺得口乾', '肉都吃完了只能乾吃飯', '沒有特別突出也不是很入味或是口感中間不到嫩', '鴨肉冬粉的湯頭不會過鹹', '鴨肉飯搭配鴨油與薑片非常對味']|0.0
七賢鴨肉飯專賣店|801高雄市前金區七賢二路220號|星期日    10:00–18:00   星期一    10:00–18:00   星期二    10:00–18:00   星期三    10:00–18:00   星期四    10:00–18:00   星期五    10:00–18:00   星期六    10:00–18:00|72874562|4.3|先生| 3 顆星 |1 個月前|態度良好，個人覺得只有鴨肉飯好吃。|0|['態度', '良好', '，', '個人', '覺得', '只有', '鴨肉飯', '好吃', '。']|['態度', '鴨肉飯']|set()|[('態度', 'Na'), ('良好', 'VH'), ('，', 'COMMACATEGORY'), ('個人', 'Nh'), ('覺得', 'VK'), ('只有', 'Cbb'), ('鴨肉飯', 'Na'), ('好吃', 'VH'), ('。', 'PERIODCATEGORY')]|[('態度', 1), ('鴨肉飯', 1)]|['態度良好', '個人覺得只有鴨肉飯好吃']|0.05
七賢鴨肉飯專賣店|801高雄市前金區七賢二路220號|星期日    10:00–18:00   星期一    10:00–18:00   星期二    10:00–18:00   星期三    10:00–18:00   星期四    10:00–18:00   星期五    10:00–18:00   星期六    10:00–18:00|72874562|4.3|jim liu| 4 顆星 |1 個月前|"可能是高雄市最好吃的鴨肉飯
但口味很主觀，見仁見智
我自己極少到這家店來用餐
用餐時間生意太好，人太多，
但座位沒有一套管理辦法
大家搶位置，去到店裡用餐
要有人排隊有人盯著位置
點餐出餐都混亂，常常店內工作人員
溝通像吵架一樣
好好吃頓飯太難了
湯類兩種口味都好喝，飯也好吃，
就是份量有點小"|0|['可能', '是', '高雄市', '最', '好吃', '的', '鴨肉', '飯\n', '但', '口味', '很', '主觀', '，', '見仁見智\n', '我', '自己', '極少', '到', '這', '家', '店', '來', '用', '餐\n', '用餐', '時間', '生意', '太', '好', '，', '人', '太多', '，\n', '但', '座位', '沒有', '一', '套', '管理', '辦法', '\n', '大家', '搶', '位置', '，', '去到', '店', '裡', '用', '餐\n', '要', '有', '人', '排隊', '有', '人', '盯', '著', '位置', '\n點餐', '出餐', '都', '混亂', '，', '常常', '店', '內', '工作', '人員', '\n', '溝通', '像', '吵架', '一樣', '\n', '好好', '吃', '頓', '飯', '太', '難', '了', '\n湯類', '兩', '種', '口味', '都', '好喝', '，', '飯', '也', '好吃', '，', '\n', '就', '是', '份量', '有點', '小']|['高雄市', '鴨肉', '飯\n', '口味', '見仁見智\n', '餐\n', '用餐', '時間', '生意', '，\n', '座位', '管理', '辦法', '位置', '餐\n', '排隊', '位置', '\n點餐', '出餐', '工作', '人員', '溝通', '吵架', '\n湯類', '口味', '份量']|{(3, 6, 'GPE', '高雄市'), (126, 127, 'CARDINAL', '兩'), (58, 59, 'CARDINAL', '一')}|[('可能', 'D'), ('是', 'SHI'), ('高雄市', 'Nc'), ('最', 'Dfa'), ('好吃', 'VH'), ('的', 'DE'), ('鴨肉', 'Na'), ('飯\n', 'Na'), ('但', 'Cbb'), ('口味', 'Na'), ('很', 'Dfa'), ('主觀', 'VH'), ('，', 'COMMACATEGORY'), ('見仁見智\n', 'Nb'), ('我', 'Nh'), ('自己', 'Nh'), ('極少', 'D'), ('到', 'VCL'), ('這', 'Nep'), ('家', 'Nf'), ('店', 'Nc'), ('來', 'D'), ('用', 'P'), ('餐\n', 'Na'), ('用餐', 'VA'), ('時間', 'Na'), ('生意', 'Na'), ('太', 'Dfa'), ('好', 'VH'), ('，', 'COMMACATEGORY'), ('人', 'Na'), ('太多', 'VH'), ('，\n', 'Na'), ('但', 'Cbb'), ('座位', 'Na'), ('沒有', 'VJ'), ('一', 'Neu'), ('套', 'Nf'), ('管理', 'VC'), ('辦法', 'Na'), ('\n', 'WHITESPACE'), ('大家', 'Nh'), ('搶', 'VD'), ('位置', 'Na'), ('，', 'COMMACATEGORY'), ('去到', 'VCL'), ('店', 'Nc'), ('裡', 'Ncd'), ('用', 'VC'), ('餐\n', 'Na'), ('要', 'D'), ('有', 'V_2'), ('人', 'Na'), ('排隊', 'VA'), ('有', 'V_2'), ('人', 'Na'), ('盯', 'VC'), ('著', 'Di'), ('位置', 'Na'), ('\n點餐', 'Na'), ('出餐', 'VA'), ('都', 'D'), ('混亂', 'VH'), ('，', 'COMMACATEGORY'), ('常常', 'D'), ('店', 'Nc'), ('內', 'Ncd'), ('工作', 'VA'), ('人員', 'Na'), ('\n', 'WHITESPACE'), ('溝通', 'VC'), ('像', 'P'), ('吵架', 'VA'), ('一樣', 'VH'), ('\n', 'WHITESPACE'), ('好好', 'VH'), ('吃', 'VC'), ('頓', 'Nf'), ('飯', 'Na'), ('太', 'Dfa'), ('難', 'VH'), ('了', 'Di'), ('\n湯類', 'Na'), ('兩', 'Neu'), ('種', 'Nf'), ('口味', 'Na'), ('都', 'D'), ('好喝', 'VH'), ('，', 'COMMACATEGORY'), ('飯', 'Na'), ('也', 'D'), ('好吃', 'VH'), ('，', 'COMMACATEGORY'), ('\n', 'WHITESPACE'), ('就', 'D'), ('是', 'SHI'), ('份量', 'Na'), ('有點', 'Dfa'), ('小', 'VH')]|[('口味', 2), ('餐\n', 2), ('位置', 2), ('高雄市', 1), ('鴨肉', 1), ('飯\n', 1), ('見仁見智\n', 1), ('用餐', 1), ('時間', 1), ('生意', 1), ('，\n', 1), ('座位', 1), ('管理', 1), ('辦法', 1), ('排隊', 1), ('\n點餐', 1), ('出餐', 1), ('工作', 1), ('人員', 1), ('溝通', 1), ('吵架', 1), ('\n湯類', 1), ('份量', 1)]|['好好吃頓飯太難了', '用餐時間生意太好', '人太多', '可能是高雄市最好吃的鴨肉飯', '湯類兩種口味都好喝']|0.0
七賢鴨肉飯專賣店|801高雄市前金區七賢二路220號|星期日    10:00–18:00   星期一    10:00–18:00   星期二    10:00–18:00   星期三    10:00–18:00   星期四    10:00–18:00   星期五    10:00–18:00   星期六    10:00–18:00|72874562|4.3|bella nieh| 4 顆星 |1 個月前|味道普通 但是排隊人太多了 ，鴨腸蠻好吃的|0|['味道', '普通', ' ', '但是', '排隊人', '太多', '了', ' ', '，', '鴨腸', '蠻', '好吃', '的']|['味道', '排隊人', '鴨腸']|set()|[('味道', 'Na'), ('普通', 'VH'), (' ', 'WHITESPACE'), ('但是', 'Cbb'), ('排隊人', 'Na'), ('太多', 'VH'), ('了', 'T'), (' ', 'WHITESPACE'), ('，', 'COMMACATEGORY'), ('鴨腸', 'Na'), ('蠻', 'Dfa'), ('好吃', 'VH'), ('的', 'DE')]|[('味道', 1), ('排隊人', 1), ('鴨腸', 1)]|['味道普通 但是排隊人太多了', '鴨腸蠻好吃的']|0.13
七賢鴨肉飯專賣店|801高雄市前金區七賢二路220號|星期日    10:00–18:00   星期一    10:00–18:00   星期二    10:00–18:00   星期三    10:00–18:00   星期四    10:00–18:00   星期五    10:00–18:00   星期六    10:00–18:00|72874562|4.3|29 Hsieh| 5 顆星 |1 個月前|"超級好吃

鴨肉飯一碗$30
雖然要吃兩碗才會飽，但也很划算了

鴨肉飯會拌鴨油，所以不會覺得飯太乾或肉太少

湯一碗$40
豆芽菜一盤$20"|0|['超級', '好吃', '\n\n', '鴨肉飯', '一', '碗', '$', '30\n', '雖然', '要', '吃', '兩', '碗', '才', '會', '飽', '，', '但', '也', '很', '划算', '了', '\n\n', '鴨肉飯', '會', '拌', '鴨油', '，', '所以', '不會', '覺得', '飯', '太', '乾', '或', '肉', '太少', '\n\n湯', '一', '碗', '$', '40\n', '豆芽菜', '一', '盤', '$', '20']|['鴨肉飯', '鴨肉飯', '鴨油', '\n\n湯', '豆芽菜']|{(68, 71, 'MONEY', '$20'), (19, 20, 'CARDINAL', '兩')}|[('超級', 'D'), ('好吃', 'VH'), ('\n\n', 'WHITESPACE'), ('鴨肉飯', 'Na'), ('一', 'Neu'), ('碗', 'Nf'), ('$', 'FW'), ('30\n', 'Neu'), ('雖然', 'Cbb'), ('要', 'D'), ('吃', 'VC'), ('兩', 'Neu'), ('碗', 'Nf'), ('才', 'Da'), ('會', 'D'), ('飽', 'VH'), ('，', 'COMMACATEGORY'), ('但', 'Cbb'), ('也', 'D'), ('很', 'Dfa'), ('划算', 'VH'), ('了', 'Di'), ('\n\n', 'WHITESPACE'), ('鴨肉飯', 'Na'), ('會', 'D'), ('拌', 'VC'), ('鴨油', 'Na'), ('，', 'COMMACATEGORY'), ('所以', 'Cbb'), ('不會', 'D'), ('覺得', 'VK'), ('飯', 'Na'), ('太', 'Dfa'), ('乾', 'VH'), ('或', 'Caa'), ('肉', 'Na'), ('太少', 'VH'), ('\n\n湯', 'Na'), ('一', 'Neu'), ('碗', 'Nf'), ('$', 'FW'), ('40\n', 'Neu'), ('豆芽菜', 'Na'), ('一', 'Neu'), ('盤', 'Nf'), ('$', 'FW'), ('20', 'Neu')]|[('鴨肉飯', 2), ('鴨油', 1), ('\n\n湯', 1), ('豆芽菜', 1)]|['鴨肉飯一碗$30', '雖然要吃兩碗才會飽', '鴨肉飯會拌鴨油', '所以不會覺得飯太乾或肉太少', '湯一碗$40']|0.0
七賢鴨肉飯專賣店|801高雄市前金區七賢二路220號|星期日    10:00–18:00   星期一    10:00–18:00   星期二    10:00–18:00   星期三    10:00–18:00   星期四    10:00–18:00   星期五    10:00–18:00   星期六    10:00–18:00|72874562|4.3|孟婉茹| 5 顆星 |1 個月前|精緻的料理，很好吃 鴨肉飯鮮美 服務良好|0|['精緻', '的', '料理', '，', '很', '好吃', ' ', '鴨肉飯', '鮮美', ' ', '服務', '良好']|['料理', '鴨肉飯', '服務']|set()|[('精緻', 'VH'), ('的', 'DE'), ('料理', 'Na'), ('，', 'COMMACATEGORY'), ('很', 'Dfa'), ('好吃', 'VH'), (' ', 'WHITESPACE'), ('鴨肉飯', 'Na'), ('鮮美', 'VH'), (' ', 'WHITESPACE'), ('服務', 'VC'), ('良好', 'VH')]|[('料理', 1), ('鴨肉飯', 1), ('服務', 1)]|['精緻的料理', '很好吃 鴨肉飯鮮美 服務良好']|0.67
七賢鴨肉飯專賣店|801高雄市前金區七賢二路220號|星期日    10:00–18:00   星期一    10:00–18:00   星期二    10:00–18:00   星期三    10:00–18:00   星期四    10:00–18:00   星期五    10:00–18:00   星期六    10:00–18:00|72874562|4.3|Will D| 5 顆星 |1 個月前|鴨心湯味道很好，飯也都在水準之上，比較難過的就是排隊人潮了|0|['鴨心湯', '味道', '很', '好', '，', '飯', '也', '都', '在', '水準', '之上', '，', '比較', '難過', '的', '就', '是', '排隊', '人潮', '了']|['鴨心湯', '味道', '水準', '排隊', '人潮']|set()|[('鴨心湯', 'Na'), ('味道', 'Na'), ('很', 'Dfa'), ('好', 'VH'), ('，', 'COMMACATEGORY'), ('飯', 'Na'), ('也', 'D'), ('都', 'D'), ('在', 'P'), ('水準', 'Na'), ('之上', 'Ng'), ('，', 'COMMACATEGORY'), ('比較', 'Dfa'), ('難過', 'VK'), ('的', 'DE'), ('就', 'D'), ('是', 'SHI'), ('排隊', 'VA'), ('人潮', 'Na'), ('了', 'T')]|[('鴨心湯', 1), ('味道', 1), ('水準', 1), ('排隊', 1), ('人潮', 1)]|['鴨心湯味道很好', '飯也都在水準之上', '比較難過的就是排隊人潮了']|0.02
七賢鴨肉飯專賣店|801高雄市前金區七賢二路220號|星期日    10:00–18:00   星期一    10:00–18:00   星期二    10:00–18:00   星期三    10:00–18:00   星期四    10:00–18:00   星期五    10:00–18:00   星期六    10:00–18:00|72874562|4.3|曾Nokk| 5 顆星 |1 個月前|"好吃！奶奶吃一口眼睛全亮了起來~
跳針直說好吃、好吃~"|0|['好吃', '！', '奶奶', '吃', '一', '口', '眼睛', '全', '亮', '了', '起來', '~', '\n', '跳針', '直說', '好吃', '、', '好吃', '~']|['奶奶', '眼睛', '跳針']|set()|[('好吃', 'VH'), ('！', 'EXCLAMATIONCATEGORY'), ('奶奶', 'Na'), ('吃', 'VC'), ('一', 'Neu'), ('口', 'Nf'), ('眼睛', 'Na'), ('全', 'Neqa'), ('亮', 'VC'), ('了', 'Di'), ('起來', 'Di'), ('~', 'FW'), ('\n', 'WHITESPACE'), ('跳針', 'VA'), ('直說', 'VE'), ('好吃', 'VH'), ('、', 'PAUSECATEGORY'), ('好吃', 'VH'), ('~', 'FW')]|[('奶奶', 1), ('眼睛', 1), ('跳針', 1)]|['好吃', '跳針直說好吃、好吃~', '奶奶吃一口眼睛全亮了起來~']|0.46
七賢鴨肉飯專賣店|801高雄市前金區七賢二路220號|星期日    10:00–18:00   星期一    10:00–18:00   星期二    10:00–18:00   星期三    10:00–18:00   星期四    10:00–18:00   星期五    10:00–18:00   星期六    10:00–18:00|72874562|4.3|Evance Zeng| 5 顆星 |1 個月前|跟多年前味道相比，口味淡了不少，有點可惜。|0|['跟', '多', '年', '前', '味道', '相比', '，', '口味', '淡', '了', '不少', '，', '有點', '可惜', '。']|['味道', '相比', '口味']|{(1, 4, 'DATE', '多年前')}|[('跟', 'P'), ('多', 'Neqa'), ('年', 'Nf'), ('前', 'Ng'), ('味道', 'Na'), ('相比', 'VB'), ('，', 'COMMACATEGORY'), ('口味', 'Na'), ('淡', 'VH'), ('了', 'Di'), ('不少', 'VH'), ('，', 'COMMACATEGORY'), ('有點', 'Dfa'), ('可惜', 'VH'), ('。', 'PERIODCATEGORY')]|[('味道', 1), ('相比', 1), ('口味', 1)]|['跟多年前味道相比', '口味淡了不少', '有點可惜']|0.82
七賢鴨肉飯專賣店|801高雄市前金區七賢二路220號|星期日    10:00–18:00   星期一    10:00–18:00   星期二    10:00–18:00   星期三    10:00–18:00   星期四    10:00–18:00   星期五    10:00–18:00   星期六    10:00–18:00|72874562|4.3|楊文松| 5 顆星 |1 個月前|"(由 Google 提供翻譯) 好吃

(原始評論)
好吃"|0|['(', '由', ' Google ', '提供', '翻譯', ')', ' ', '好吃', '\n\n', '(', '原始', '評論', ')', '\n', '好吃']|['翻譯', '評論']|set()|[('(', 'PARENTHESISCATEGORY'), ('由', 'P'), (' Google ', 'FW'), ('提供', 'VD'), ('翻譯', 'Na'), (')', 'PARENTHESISCATEGORY'), (' ', 'WHITESPACE'), ('好吃', 'VH'), ('\n\n', 'WHITESPACE'), ('(', 'PARENTHESISCATEGORY'), ('原始', 'VH'), ('評論', 'Na'), (')', 'PARENTHESISCATEGORY'), ('\n', 'WHITESPACE'), ('好吃', 'VH')]|[('翻譯', 1), ('評論', 1)]|['(由 Google 提供翻譯) 好吃', '好吃', '(原始評論)']|0.03
七賢鴨肉飯專賣店|801高雄市前金區七賢二路220號|星期日    10:00–18:00   星期一    10:00–18:00   星期二    10:00–18:00   星期三    10:00–18:00   星期四    10:00–18:00   星期五    10:00–18:00   星期六    10:00–18:00|72874562|4.3|Hantsang Tsai| 5 顆星 |1 個月前|飯煮的好 鴨肉熟度佳 價錢實惠|0|['飯', '煮', '的', '好', ' ', '鴨肉', '熟度', '佳', ' ', '價錢', '實惠']|['鴨肉', '熟度', '價錢']|set()|[('飯', 'Na'), ('煮', 'VC'), ('的', 'DE'), ('好', 'VH'), (' ', 'WHITESPACE'), ('鴨肉', 'Na'), ('熟度', 'Na'), ('佳', 'VH'), (' ', 'WHITESPACE'), ('價錢', 'Na'), ('實惠', 'VH')]|[('鴨肉', 1), ('熟度', 1), ('價錢', 1)]|['飯煮的好 鴨肉熟度佳 價錢實惠']|0.05
